Title,Category,Date,Content,Url
[마감연장][아모레퍼시픽] 2021 하반기 신입사원 수시 채용(~10/08),[취업],2021-10-01,아모레퍼시픽 2021년 하반기 신입사원 수시 채용 모집분야HRD 인재개발서울홍보 글로벌 기업 커뮤니케이션서울RD 피부임상연구용인마케팅 마케팅 커뮤니케이션서울 남성 브랜드 마케팅서울 헤어 브랜드 마케팅서울향수 브랜드 마케팅서울 글로벌 세일즈 역량개발서울디자인 디자인서울인사 인사HR서울 글로벌 인사HR서울SCM 품질관리오산품질관리대전 제조기술오산 생산관리오산 일반직신입 지원 자격기졸업자 또는 2022년 2월 졸업예정자 11월 3주차 12월 약 4주간 full time 인턴 실습에 제한이 없는 지원자해외여행 및 건강상 결격 사유가 없는 자학점 제한 없음 영어 말하기 Opic Toeic speaking 등 기타 영어말하기 또는  중국어신HSK  중국어 OPIC 등 성적 제출어학성적은 최근 2년간 20191005  20211004 응시한 성적만 유효     영어 점수는 상기또는를 반드시 제출하여야 하며 해외대학 4년제 이상 학교 졸업자졸업예정자는 예외미제출 가능입니다다른 제 2외국어 성적 또한 우대합니다 전형 절차 및 일정서류모집서류전형AI역량검사온라인1차 면접 2차 면접 인턴실습4주Culture Fit 면접2차 면접 최종합격    약 4주간 진행되는 인턴실습에 참가 가능해야 합니다 11월 3주차 인턴 시작 예정 기타안내국가 보훈대상자 및 장애인은 관련법에 의거하여 우대합니다현재 진행 중인 아모레퍼시픽그룹 내 타 모집 공고와 중복지원 불가합니다영어말하기 Opic Toeic speaking 등  중국어신HSK  중국어 OPIC 등 성적은 지원에 등급제한이 없습니다각종 증빙서류는 회사가 요청하는 기간까지 제출하셔야 하며 허위사실이 확인되는 경우 합격이 취소될 수 있습니다전형단계 별 합격자 발표 및 전형일정은 홈페이지와 메일 등으로 공지합니다 문의처AMOREPACIFIC 인재선발팀 이메일talentacquisitionteamamorepacificcom,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152408
[SK에코플랜트] 2021 SK에코플랜트 장애인 Junior Talent 모집,[취업],2021-09-30,,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152407
2021 NCSOFT 신입사원 공개채용,[취업],2021-09-30,NCSOFT에서 신입사원 공개채용을 시작했습니다채용설명회와 직무상담회도 마련되어있으니 많은 관심 부탁드립니다서류접수2021년 927월  108금 2PM채용정보 보러가기,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152406
[MakinaRocks] ML application 인턴 채용 공고 (~10/31),[취업],2021-09-29,MakinaRocks 에서 ML application 개발 및 운영을 위한 계약직 인턴을 모집합니다핵심 업무는 ML 기반 SaaS 서비스 운영을 위한 모니터링 및 이슈 대응 업무를 수행하는 것이며 업무 진행 상황 및 본인의 희망에 따라 해당 서비스 개선을 위한 research 및 engineering 업무에 참여할 수 있습니다실제 산업에서 MLDL 기술을 활용한 서비스 개발 및 운영 그리고 Data Scientist MLMLOps Engineer 직군에 흥미가 있으신 분들의 많은 관심 부탁드립니다 MakinaRocks 채용 포지션 ML application 팀 계약직 인턴주요 업무 ML 기반 SaaS 서비스 운영을 위한 모니터링 및 이슈 대응 기타 업무 서비스 개선을 위한 research 및 관련 개발 업무 수행근무 조건근로 형태 기간제 근로  급여 2500000원월  기간 6개월 최소 3개월 기간 협상 및 추후 연장 검토 가능  근무시간 0800  1700  근무장소 서울 서초구 서초대로 77길 17 서초동 BLOCK 77 12층  근무시점 10월초부터 OJT  on the job training 시작 필요 역량자격요건  컴퓨터공학 지식이 있으신 분  꼼꼼하고 성실하신 분우대사항  오픈소스 사용 경험자  인근 거주자 지원 방법 온라인 지원 링크의 모집요강과 본문 내용의 차이가 있으나 링크의 온라인 지원을 통해 지원부탁드립니다,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152405
(기한연장)[신영증권] 2021년 하반기 공개채용 (~10/18),[취업],2021-09-29,신영증권 2021년 하반기 공개 채용 모집내용신입근무지본사 및 영업점 서울 부산 광주 대전인원 00명우대사항 증권 관련 소지자CFA FRM 투자자산운용사 등 모집분야자산관리 서비스     개인 법인 고객 자산관리 위탁매매 중개 금융상품 판매      세무사 우대 경력포함      자산승계 서비스 기획 마케팅 및 컨설팅 세무사 변호사 우대  지분채무 증권 등 기업 금융 IPO 유상증자 등 주식관련 발행 부동산금융  지문주선인수 구조화 CP 전단채회사채 중개 PEF 신기술사업금융 벤처투자조합 관련 업무회계사 우대IB 전문사모집합투자증권 랩어카운트 상품 운용 및 지원   데이터 분석 및 코딩 가능자 우대 파생상품 및 구조화상품의 운용 및 관리  C VBA Python 등 사용 가능 금융공학 전공자 우대운용 탑다운 관점의 자산배분 분석 퀀트 산업 기업 분석자료의 생산 제약바이오생화학 약학 등 전공자 우대리서치 퇴직연금 신탁 기획 관리 및 마케팅 해외상품 소싱개발 마케팅 지원 원어민 수준의 영어 실력 필수 증권 파생상품외환 등 결제 업무 재무회계 및 본지점 자금 조달 인적자원 관리 전략 기획 리스크 심사  부동산 금융 기업금융 및 사후관리본사관리 온라인 채널 구축 개선 투자정보 제공 서비스 개발 IT전공자 우대 장내 매매 이체 지급결제 프로그램 관리IT전공자 우대 장내파생 외환 종합신탁 관리시스템 구축IT전공자 우대 AI 데이터분석 기획 및 개발 AI및 데이터 분석 전공자 우대IT 전형 절차서류전형  1차 면접직무 면접  최종 면접역량 면접  합격자 발표       세부일정은 추후 변경될 수 있습니다 접수방법원서접수 2021년 9월 30일목2021년 10월 18일월 오후4시까지   온라인 접수 서류전형 합격자 발표  2021년 11월 3일수 예정     채용사이트 및 개별 SMS를 통해 안내 기타사항보훈대상자 및 장애인은 관련 법령에 의거하여 우대합니다기재 내용이 사실과 다른 경우에는 채용이 취소될 수 있습니다청탁 등 부정행위시 합격 취소 5년간 응시자격 제한 등의 불이익을 받을 수 있습니다문의처  신영증권 인사팀 채용담당자 0220049937 9357,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152404
[OCI] 2021 하반기 신입사원 모집(~10/12(화) 13:00까지),[취업],2021-09-29, 접수기간 2021년 9월 28일 화  10월 12일 화 오후 1시까지접수방법 recruitocicokr 온라인 지원모집분야기술지원 품질  원료 공정 제품 품질 검사  품질 경향 파악 및 개선 활동 화공  생산계획 수립 및 생산 공정 운영  공정 개선 및 생산 기술 개발 기계  회전기기 공정기기 배관 등 기계 설비의 최적상태 유지 및 개선경영지원 회계  OCI 별도연결 월 분기 및 연말 결산  회계 중요사항 검토 Chemical 사업영업  국내외 시장조사 및 환경분석  국내외 경쟁제품 분석원가 특성RD 연구개발Chemical전기화학합성정제유기합성반도체소재유기분석무기분석Inorganic MaterialsSilica 소재Process Development공정설계기술전략연구기획 채용절차Step 1지원서 입력Step 2서류 전형인성 검사Step 3면접 전형채용 검진Step 4최종 합격 지원자격기졸업자 및 2022년 2월 졸업 에정자2년 이내에 취득한 공인 외국어 시험 성적 보유자남자의 경우 병역필 또는 면제자해외여행에 결격사유가 없는 자문의처EMAIL 문의 recruitocicokr연락처 0272792939297기타사항이번 수시채용과 별개로 연중 상시 지원이 가능합니다공고 된 근무지 외 타지역 지원을 희망할경우 2순위로 선택바랍니다군산광양포항익산,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152403
[BAT코리아] 2021 BAT Ops 채용연계형 인턴십 “Do Dream” 사원 모집,[취업],2021-09-27,안녕하세요 BAT코리아 인사담당자입니다아래와 같이2021 BAT Ops채용연계형 인턴십Do Dream사원 모집을 진행합니다많은 관심 부탁드립니다2021 BAT Ops채용연계형 인턴십Do Dream사원 모집모집기간 2021 09 27월2021 10 17일 24시까지모집분야 Operations담당업무생산관리생산기술신기술프로젝트 SCM자격요건필수사항 2021년9월졸업자모든학기를이수한졸업예정자혹은기졸업자경력2년미만한국어와영어능통자지방및해외근무가능자 2021년11월근무가능자우대사항자기계발에주도적이며진취적인성격뛰어난대인관계능력을바탕으로한팀워크소유자공학계열전공우대전형절차서류전형온라인인성검사Pymetrics  1차실무진면접10월25일부터29일까지  2차심층역량면접11월1일부터5일까지 최종합격11월중순입사예정 Pymetrics응시링크는이력서제출후이메일로전달될예정이며이는최대48시간소요될수있습니다응시링크가해외로부터송부되어간혹Junk Mail함으로전달되는경우도있으니참고요망면접일정은해당전형합격자에한해개별통보됩니다이메일코로나바이러스확산방지를위해모든면접은비대면으로진행됩니다대면면접시개별통보예정자유양식의이력서제출시서류검토하지않으니반드시Ops internship application작성후지원하여주세요기타채용문의는Rothmansrecruitbatcom으로문의주세요모든면접일정은회사상황에따라추후변동될수있습니다접수방법반드시자사Operations internship application다운받아홈페이지지원온라인채용설명회일정10월6일수요일오후12시등록기간 9월27일 10월5일오후1시까지참석신청링크,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152402
[VMware] 2021 신입사원 공채 모집 공고,[취업],2021-09-27,근무 시작일202203모집 직무Enterprise Technical Support Engineer근무장소한국필요 언어한국어영어채용인원 2명자격 요건 Students graduating in coming DecFeb 2022 andor recent graduated from 2020 Aug onwards may apply이새로운기회가매력적인이유엔터프라이즈기술지원엔지니어는VMware vSphere및관련제품을사용하는고객과파트너모두에게기술지원을제공합니다프로그램은VMware의새로운신입사원이빠르게전세계에서가장앞서있는기술회사중하나인VMware의글로벌기술지원조직에적응할수있도록설계되어있습니다 VMware는자사의가장흥미로운기술에초점을맞춘교육을통해귀하의기술과지식수준이향상될수있도록도와드릴것입니다성공적인역할수행아카데미프로그램을마치기위해서는완료해야하는성과는무엇입니까글로벌서비스지원팀의일원으로서귀하는VMware의전략적인고객및파트너와함께독립적으로또는팀의일원으로협력하여성공을주도할수있습니다 VMware제품을사용하여고객에게지원을제공하고기술적문제에대한분리진단문제재현및문제해결을수행합니다업무어떤종류의작업을수행하게됩니까어떤업무가할당되며정기적으로업무를수행하는데필요한요구사항또는기술은무엇입니까컴퓨터과학컴퓨터공학전자공학을포함하여공학학사이상의학위과정졸업혹은졸업예정끊임없는연구문제재현문제해결과정을통해고객의기술문제를해결품질보증엔지니어링영업마케팅및운영및관리자와직접협력하여문제해결뛰어난서면및구두의사소통능력뛰어난협업및문제해결에대한진정한열정추가적으로고려할수있는직무능력위의필수기술외에성공적인업무수행에유용한기술능력,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152401
[SK mySUNI] '2021 AI Challenge for Our Society' 공모전(~10/6),[학사],2021-09-27,관련하여 문의사항이 있으신 경우 아래 연락처로 연락 부탁드리겠습니다전화 0222576383 0222576396이메일skinfonprcomcokrdttrainingcenterskcom,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152400
글로벌 IT 전문가와 킹고인의 서른다번째 만남(화상강연),[학사],2021-09-27,글로벌 IT 전문가와 킹고인의 서른다번째 만남화상강연프론트엔드 전문가로 성장하는 과정일시 101금 1200  1300강연자 airbnb 박호준Do it 리액트 프로그래밍 정석 저자강연방식 Zoom을 활용한 화상강연신청방법 사전질문 사이트  참여링크로 로그인 후 신청을 하면 세미나 당일 오전 10시에 킹고M 알림으로 전달할 예정이오니 확인 바람 강연 당일 참여링크를 받지 못한 학생이나 그외 문의가 있을 시 아래의 오픈채팅방으로 문의문의SOSC성균 오픈소스 SW센터 11 오픈채팅방,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152399
"2021-2학기 외국인 유학생 멘토링 프로그램을 위한 한국인 학생 멘토 모집(기한연장, 10/7)",[채용/모집],2021-09-27,20212학기 외국인 유학생 멘토링 프로그램을 위한 한국인 학생 멘토 모집기한연장 107소프트웨어융합대학에 재학 중인 외국인 유학생의 학업능력 향상과 학교생활에 도움을 제공하기 위하여20212학기 외국인 유학생 멘토링프로그램을 진행합니다이를 위해 외국인 유학생 멘티를 도울 한국인 학생 멘토를 아래와 같이 모집하오니 많은 신청 바랍니다 한국인 학생 멘토는 외국인 학생들이 어려워하는 과목전공 핵심 과목 위주의 질의응답 및 보충수업을 운영하는 활동을 중심으로 멘토링을 진행하게 되며 외국인 유학생들의 한국어 학습을 돕거나 친구가 되어 즐겁게 학교생활을 할 수 있도록 돕는 활동 등을 수행할 수 있습니다 개인 또는 조별로 지원 가능하며 총 2팀 모집합니다 활동비는 조개인 상관없이 한 회당 1시간에 30000원씩 산정하여 학기말에 일괄 지급됩니다 최대 9시간까지 지원 멘토 선발 후 멘토링 활동 계획서를 제출하고 활동 완료 후 활동 보고서를 제출하여야만 활동비를 지급해드립니다 코로나19 상황으로 거리두기 단계 상황에 따라 대면 멘토링 유연하게실시 및 조절 가능  활동 기간 2021학년도 2학기  신청 자격 소프트웨어학과 컴퓨터공학과24학년 학부 재학생  신청 기간 10월 07일목 까지  신청 방법 신청서첨부파일를 작성하여 학과 대표메일computingskkuedu로 제출         멘토링 가능한 과목 2개 반드시 기재  선발 방식 외국인 학생들이 신청한 교과목에 대하여 멘토 활동이 가능한 학생을 우선 선발 참고사항 학생들은 프로그래밍언어 멀티코어컴퓨팅 시스템프로그래밍실습을 신청하였습니다   문의 소프트웨어학과 사무실0312994102ahr0000skkuedu,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152398
[디지털 신기술 인재양성 혁신공유대학] 메타버스 콘테스트 with ZEPETO,[학사],2021-09-24,,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152397
[넷마블네오] 2021년 모집 및 신입사원 온라인 채용설명회,[취업],2021-09-24,온라인 채용설명회 넷마블타운  일정  930목  101금 오후 1시  6시  사전 신청  924금  927월 사전 신청 하신 분만 온라인 채용설명회에 참석 가능합니다  신청 링크 넷마블네오 신입사원 채용  서류접수 기간  924금  1011월  모집 직무  게임기획 클라이언트 서버 개발PM  채용 홈페이지 ,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152396
소프트웨어융합대학 사회문제해결 AI 아이디어 해커톤 ~ 10/8(금)까지,[학사],2021-09-24,소프트웨어융합대학 사회문제해결 AI 아이디어 해커톤슬기로운 솦융생활Ep2 머릿속에 있는 아이디어를 꺼내보자1대회명소프트웨어융합대학 사회문제해결 AI 아이디어 해커톤2참가자격성균관대학교 소프트웨어융합대학 재학생소프트웨어학과 컴퓨터공학과 글로벌융합학부 복수전공생 참가 가능3팀 구성 팀 당 34인으로 구성4주제다음 주제 중 한 가지를 선택하여 이를 해결하기 위한 AI 기술 또는 AI기반 서비스 아이디어를 구체화하여 구현 계획을 제시 a음식 배달 교통사고를 줄이기 위한 대책 b온라인 시험 부정행위 방지 대책 c중고물품거래 사기 행위 방지 대책5제출물아이디어 설명 및 구현 계획을 포스터 1매로 구성하여 제출 자유 양식 a제출 파일형식 PDF b포스터 크기 24x36 inch6제출방법 아래의 링크를 통해 제출 포스터 제출 및 참가자 인적사항 작성 링크 a 팀명 작성 b선택 주제 체크 c팀장 및 팀원 인적사항 작성학과이름학번연락처이메일 d포스터 제출7기간  10월8일금 12시까지 제출8수상자 발표  10월 8일금 SW융합대학 홈페이지 공지 예정9수상혜택 a본 대회 우수 수상 팀에게는 한국인터넷정보학회 해커톤 대회 출전 자격 부여 및 등록참가 비용 지원  한국인터넷정보학회 해커톤 대회    i일정  10월 22일  24일금토일   ii장소  강원도 정선 하이원    iii 참여 대학  성균관대  순천향대  경기대학교   iv참가 비용  70만원 상당 비용 비용 지원   세부 일정 및 기타 사항시상 상금 세부 사항 등 추후 재안내 예정 b수상자가 아이디어를 사업화 하고자 하는 경우 창업 공간 및 멘토링 지원10심사 기준 a주제 적합성 30  i제시한 아이디어 및 서비스의 독창성  ii 법적제도적 실현 가능성 여부 등 b구현 계획 구체성 70   i 서비스 구현에 필요한 구체적 기술적 방안 제시 여부     1단순한 아이디어 제시가 아닌 소프트웨어 및 플랫폼의 구체적인 설계를 하여 Diagram이나 Flowchart 등         으로구체적으로 표현할 것     2 AI모델 알고리즘 서버 Enddevice 사용자 UXUI 등 각 요소를 구현하기 위한 구체적인 방안을 제시할         것  iiAI모델 학습 및 검증 등 서비스 구현을 위한 데이터 확보에 대한 구체적인 방안 제시 여부관심있는 학생들의 많은 참여 바랍니다QR코드 스캔해서 지금 바로 등록문의사항 SW중심대학사업단 0312907188  qkdthdus92skkuedu,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152395
[LG CNS] 2021년 신입사원 채용(~9/30),[취업],2021-09-24,The Journey of DX Innovation  IT Leadership Academy  모집분야 AI Data컨설팅 IT서비스스마트팩토리물류아키텍처 AM등IT전 분야 모집기간  20210930목 2300 지원자격기졸업자 및22년2월 학위 취득예정자 중22년1월부터 입사 가능한 인원         1년 이상 경력 보유자면접을 통해 지원분야와 유관한 경력일 경우 사회경력 인정 지원방법 LG그룹 채용사이트careerslgcom을 통한 온라인 지원 상세 내용은 LG Careers 공고 확인 부탁드립니다,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152394
2021 인공지능 데이터 활용 경진대회,[학사],2021-09-24,내 모델이 기업 서비스에 적용되는 기회총 상금2억원수상 시 기업 채용 특전까지AI허브에 개방된191종의 인공지능 학습용 데이터를 활용한 경진대회를 통해 우수 인재 발굴 및 인공지능 데이터 이용 활성화를 촉진 AI서비스 기업에 현안을 함께 해결하고 데이터 활용성을 강화한국어 음성 평가지표 마련 및 신규AI서비스 발굴하여 인공지능 산업 발전을 지원하기 위한2021인공지능 데이터 활용 경진대회를 개최합니다총 상금12억원 상당관심있는 분들의 많은 신청 부탁드립니다주최과학기술정보통신부한국지능정보사회진흥원 AI Hub 한국판 뉴딜분야문제해결형과 인공지능 서비스 기획형2개 분야 대회 추진 홈페이지제1분야 한국어 음성자연어 인공지능 성능 경진대회인공지능훈민정음에 스며들다대회일정참가신청기간 09 15수27월 18시까지 예선 10 09토24일본선 11 01월30화참가분야음성인식 NIA대화요약 NAVER화자인식 KT상금특전총12억원 상금 시상총21개팀본선 진출팀에게 소정의 참가지원금 20만원을 드립니다네이버 채용 시 서류전형 면제 KT채용 시 서류전형 가산점 제공참가신청하기제2분야 인공지능 학습용 데이터 기반 서비스 공모전너의AIdea가 보여대회일정참가신청기간 09 15수10 08금 18시까지예선 10 09토31일 본선 11 08월26금대상인공지능에 관심 있는 대한민국 국민 누구나참가분야 Lifestyle생활형 서비스  Industry산업형 서비스  Public정부공공형 서비스상금특전총8천만원 상당의 상금총21개팀 수상팀이 기획안을 활용하여AI양재Hub창업지원 신청 시 가산점 제공 VC Startup accelerator컨설팅 지원참가신청하기감사합니다2021인공지능 데이터 활용 경진대회 운영 사무국,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152393
[Cisco] 기술 인턴 채용 공고,[취업],2021-09-23,Cisco 기술 인턴 채용 공고시스코코리아기술팀에서함께근무할인턴사원을모집합니다계약기간1년의계약직인턴사원으로서주요업무는네트워크장비의인증시험으로공공SE팀에서보안적합성시험을관련팀원들과수행하게됩니다채용형인턴은아니지만좋은성과를보여주면추후정식SE채용시후보자로우선등록되고우대조건을적용받을수있습니다네트워크엔지니어를목표로하거나시스코SE를꿈꾸는분들에게분명히좋은기회가될것으로생각합니다시스코서울오피스SE팀소속으로시스코장비의인증관련테스트지원이주요업무입니다장차네트워크엔지니어의꿈을갖고시스코엔지니어로경험을원하시는분들의많은지원바랍니다 아래 근무시스코시스템즈코리아아셈타워기간 1년6개월 6개월옵션포지션기술팀인턴계약직SE  O명근무시점 10월13일이후ASAPJob Description네트워크장비인증관련시험지원라우터스위치인증시험절차제반업무시험사전준비및시험접수등우대사항CCNA이상네트워크자격증소지자시스코장비에대한기술경험보유자네트워크프로젝트유경험자이력서는자유형식국문또는영문으로작성하고문의사항과이력서는이메일myminciscocomchaelkimciscocom로보내주시기바랍니다,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152392
[하이네켄코리아] 2022 APGP(Fast Track) 메타버스 채용설명회,[취업],2021-09-23,HEINEKENCareerExperience 안내 일시 09월 28일화 14001700접속방법 사전신청 하신 분들에게 개별 안내 진행 예정포함내용  HEINEKEN Experience  하이네켄 소개 브랜드 안내 How to Drink  CareerExperience  APGP 소개 부서별 직무상담 Corporate Affairs Business Control IT사전신청 9월 26일일 23시 59분까지 참가 이벤트   참가자 중 선정된 인원에게 스타벅스 아메리카노 1잔 제공  채용행사 내 이벤트 참여 후 선정된 인원에게 하이네켄 캠핑 패키지 제공특히 금번 채용에서 모집 중인APGP는각 아시아 지역에 있는 젊은 인재들의 성장과 경력을 개발할 수 있도록다양한 경험 및 도전을 할 수 있는 장을 마련함으로써하이네켄의 리더가 될 수 있도록 만들어진Fast Track 프로그램입니다채용전형 진행 시 아시아 지역을 돌아가며 근무 후 조기승진,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152391
[LIG넥스원] IPS연구소 사전수시 채용 공고,[취업],2021-09-23,LIG넥스원 IPS연구소 사전수시 채용 공고 전공  전기전자공학 컴퓨터공학 기계공학 산업공학 시스템공학 직무  IPS 수행업무기술  IPSRAMPSACBM빅데이터AI 인원수  4명 직무내용 무기체계 IPSILS 개발 신뢰성정비성시험성안정성 설계 최적화 신뢰성 시험 신뢰성 성장관리 건전성 예측 관리PHM 빅데이터분석 AI VRARMR 교육훈련체계 개발 전자식 기술교범IETM 전자식 교보재CBT 개발 자격요건 학사 이상 신입경력 무관 IPSILS 개발 유경험자 우대 체계개발훈련장비시험장비지원장비 개발 유경험자 우대 SW 코딩 역량 보유자 우대Python R C 등 어학 능력 우수자 우대 긍정적이고 적극적인 사고를 가진 자 의사소통이 원활한 자 문의처 LIG넥스원 C4ISTAR IPS연구소 1팀 박병호 선임연구원 Ebyeonghobaklignex1com M 01086868563,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152390
[대한상공회의소] 2022년 신입직원 채용 (~10/1(금) 18:00),[취업],2021-09-23,9월 24일금 1500  1600 온라인 채용설명회가 대한상공회의소 공식 유튜브에서진행됩니다실시간 Live QA도 진행될 예정이오니 많은 참여 부탁드립니다,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152389
[세아특수강] 2021 하반기 세아특수강 채용(~9/30),[취업],2021-09-23,2021 하반기 세아특수강 채용917930 채용페이지  모집분야   영업  생산관리  공정혁신  설비관리전기  기술연구  안전환경  물류관리   세부 모집요강은 채용홈페이지를 참고해주세요공통자격요건   학사 이상 학위를 취득하신 분   평점평균 B학점3545만점 이상   해외여행 및 건강상 결격사유가 없으신 분   최종합격 후 회사가 지정하는 입사일에 입사가능하신 분지원 기간 및 방법  지원기간  2021 9 17금  9 30목  지원방법  세아특수강 채용 홈페이지에서 온라인 지원전형 절차   원서접수 서류전형 면접전형 채용신체검사 최종합격,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152388
[동원그룹] 2021 하반기 신입사원 모집(~10/13),[취업],2021-09-23,동원그룹 온라인 채용 상담 안내동원그룹 채용직무 담당자에게 무엇이든 물어보세요 신청기간9월 23일  9월 30일 상담일자9월 28일 화  9월 12일 화 차수 및 계열사 별 일정이 상이하므로 반드시 채용 정보 사이트를 확인해주세요 신청방법동원그룹 채용 정보 사이트에서 신청 당신이 열어갈새로움 IN동원2021 하반기 동원그룹 신입사원 모집 지원방법   접수기간  2021923목  1013수 1400까지  접수방법  동원그룹 채용사이트 careersdongwoncom 접속 후 온라인 지원  합격자 확인  동원그룹 채용사이트 careersdongwoncom 마이페이지에서 확인 가능지원자격  기졸업 및 2022년 2월 졸업예정이신 분  병역면제 혹은 병역을 마친 분 해외 출장에 결격 사유가 없는 분  즉시 근무가 가능한 분  국가등록장애인 및 국가보훈대상자는 관계법령에 의해 우대유의사항  동일인이 복수 아이디로 지원할 경우 불이익을 당할 수 있습니다  최종합격 후 졸업예정자의 졸업자격 미 취득시 합격이 취소될 수 있습니다  입사지원서 기재 내용이 허위로 판명될 경우 합격 및 입사가 취소될 수 있습니다전형별 세부사항  서류전형 입사지원서를 토대로 동원그룹 인재상과 직무에 부합하는 인재인지 검토  필기전형온라인10월 말    종합역량검사    온라인 인성검사 동원그룹의 핵심가치와 인재상에 부합하는지 진단    AI역량검사 직무수행에 적합한 기초역량을 보유하였는지를 종합적으로 진단      IT직군은 코딩테스트 추가 응시  면접전형 11월12월     1차면접  직무역량면접  집단면접    직무역량면접 직무특성을 반영한 역량평가 면접      일부 직무에 한해 사전 준비사항 별도 공지예정    집단면접 다대다 집단면접 진행    2차면접  경영진 다대다 집단면접  상기 일정은 당사 사정에 따라 변동될 수 있습니다모집부문경영지원해양수산마케팅연구식품안전해외영업생산물류건설IT모집계열사동원산업동원로엑스동원로엑스냉장동원FB동원홈푸드동원시스템즈동원건설산업동원팜스동원엔터프라이즈동원디어푸드동원그룹 채용 사이트에서 더 자세히 알아보세요dongwon2021com,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152387
[NAVER] 2021년 NAVER 재무 신입사원 모집 (~10.7),[취업],2021-09-23,2021년 NAVER 재무 신입사원 모집Set of GlobalChallenge국내 최대의 검색포털에서글로벌IT플랫폼으로 언제나 새로운 도전을 하고 있는네이버에서 함께성장할신입사원을 모집합니다Start of Your Challenge네이버재무에서는다양하고 글로벌한 사업 성장을위한재무 계획을수립하고이를실행하는과정을support하며재무정보를 취합하여이를투자자들에게 효과적으로전달하는 등빠르게 성장하는 트렌드의 최전선에서 폭 넓은 역량을 발휘할 수 있습니다지원자격 2022년2월 졸업 예정자학사석사 무관전공 무관기졸업자로서 경력2년미만이신분일정안내 서류접수 9월17일금10월 7일목 18001차 면접10월 중 예정 2차 면접 10월11월 중 예정 최종면접 11월 합격안내  12월 예정공고 내용 자세히 보기,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152386
[NEOPLE] 2021 네오플 공개채용 (~9.26),[취업],2021-09-23,NEXT STAGE2021 네오플 공개채용준비된 우리가 만나는 곳네오플에서 공개채용을 시작합니다접수기간20210913  0926채용직무 프로젝트  던전앤파이터  모바일 던전앤파이터  오버킬프로젝트  조종실  인프라기술실 모집직군  게임기획  게임프로그래밍  게임그래픽  게임사업  멀티미디어지원하기네오플 게임회사던전앤파이터 던파신규게임개발 게임개발자게임기획 게임프로그래밍 게임그래픽 게임사업네오플공개채용 공개채용,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152385
